"Time (s) Run #1","Position (m) Run #1"
0.000,8.79403E-4
0.025,1.76837E-4
0.050,0.00000
0.075,0.00000
0.100,0.00000
0.125,0.00000
0.150,0.00000
0.175,0.00000
0.200,0.00000
0.225,0.00000
0.250,0.00000
0.275,0.00000
0.300,0.00000
0.325,0.00000
0.350,0.00000
0.375,0.00000
0.400,0.00000
0.425,0.00000
0.450,0.00000
0.475,0.00000
0.500,0.00000
0.525,0.00000
0.550,0.00000
0.575,0.00000
0.600,4.83330E-6
0.625,-1.67170E-4
0.650,-3.34347E-4
0.675,-6.88000E-4
0.700,-6.88000E-4
0.725,-7.02457E-4
0.750,-1.91317E-4
0.775,5.01470E-4
0.800,0.00102
0.825,0.00155
0.850,0.00139
0.875,8.89106E-4
0.900,-1.43018E-4
0.925,-0.00118
0.950,-0.00206
0.975,-0.00226
1.000,-0.00158
1.025,-3.87429E-4
1.050,0.00117
1.075,0.00257
1.100,0.00294
1.125,0.00245
1.150,0.00109
1.175,-8.11830E-4
1.200,-0.00255
1.225,-0.00362
1.250,-0.00348
1.275,-0.00213
1.300,1.09140E-4
1.325,0.00236
1.350,0.00412
1.375,0.00433
1.400,0.00316
1.425,7.60726E-4
1.450,-0.00183
1.475,-0.00410
1.500,-0.00519
1.525,-0.00419
1.550,-0.00198
1.575,0.00130
1.600,0.00408
1.625,0.00569
1.650,0.00540
1.675,0.00319
1.700,-7.53661E-5
1.725,-0.00355
1.750,-0.00584
1.775,-0.00624
1.800,-0.00456
1.825,-0.00131
1.850,0.00266
1.875,0.00581
1.900,0.00709
1.925,0.00594
1.950,0.00287
1.975,-0.00144
2.000,-0.00527
2.025,-0.00758
2.050,-0.00730
2.075,-0.00460
2.100,-1.30426E-4
2.125,0.00456
2.150,0.00773
2.175,0.00832
2.200,0.00614
2.225,0.00186
2.250,-0.00316
2.275,-0.00718
2.300,-0.00881
2.325,-0.00750
2.350,-0.00359
2.375,0.00176
2.400,0.00663
2.425,0.00930
2.450,0.00887
2.475,0.00549
2.500,1.54761E-4
2.525,-0.00540
2.550,-0.00910
2.575,-0.00987
2.600,-0.00736
2.625,-0.00223
2.650,0.00382
2.675,0.00872
2.700,0.01071
2.725,0.00908
2.750,0.00430
2.775,-0.00173
2.800,-0.00748
2.825,-0.01067
2.850,-0.01043
2.875,-0.00653
2.900,-3.50569E-4
2.925,0.00606
2.950,0.01064
2.975,0.01162
3.000,0.00860
3.025,0.00277
3.050,-0.00398
3.075,-0.00957
3.100,-0.01191
3.125,-0.01029
3.150,-0.00518
3.175,0.00188
3.200,0.00849
3.225,0.01222
3.250,0.01200
3.275,0.00760
3.300,5.42606E-4
3.325,-0.00657
3.350,-0.01167
3.375,-0.01281
3.400,-0.00981
3.425,-0.00331
3.450,0.00447
3.475,0.01076
3.500,0.01365
3.525,0.01170
3.550,0.00590
3.575,-0.00187
3.600,-0.00900
3.625,-0.01325
3.650,-0.01302
3.675,-0.00847
3.700,-7.32834E-4
3.725,0.00706
3.750,0.01286
3.775,0.01421
3.800,0.01087
3.825,0.00385
3.850,-0.00446
3.875,-0.01127
3.900,-0.01433
3.925,-0.01255
3.950,-0.00642
3.975,0.00185
4.000,0.00950
4.025,0.01411
4.050,0.01391
4.075,0.00900
4.100,0.00109
4.125,-0.00707
4.150,-0.01286
4.175,-0.01454
4.200,-0.01120
4.225,-0.00402
4.250,0.00461
4.275,0.01177
4.300,0.01519
4.325,0.01343
4.350,0.00713
4.375,-0.00150
4.400,-0.00950
4.425,-0.01462
4.450,-0.01458
4.475,-0.00968
4.500,-0.00144
4.525,0.00721
4.550,0.01371
4.575,0.01541
4.600,0.01209
4.625,0.00455
4.650,-0.00427
4.675,-0.01160
4.700,-0.01518
4.725,-0.01358
4.750,-0.00746
4.775,0.00131
4.800,0.00965
4.825,0.01496
4.850,0.01529
4.875,0.01022
4.900,0.00197
4.925,-0.00687
4.950,-0.01354
4.975,-0.01557
5.000,-0.01241
5.025,-0.00507
5.050,0.00407
5.075,0.01210
5.100,0.01605
5.125,0.01447
5.150,0.00817
5.175,-7.91131E-4
5.200,-0.00948
5.225,-0.01513
5.250,-0.01561
5.275,-0.01072
5.300,-0.00232
5.325,0.00703
5.350,0.01404
5.375,0.01644
5.400,0.01312
5.425,0.00560
5.450,-0.00373
5.475,-0.01193
5.500,-0.01603
5.525,-0.01479
5.550,-0.00850
5.575,6.03201E-4
5.600,0.00981
5.625,0.01564
5.650,0.01615
5.675,0.01126
5.700,0.00267
5.725,-0.00669
5.750,-0.01387
5.775,-0.01643
5.800,-0.01327
5.825,-0.00576
5.850,0.00372
5.875,0.01226
5.900,0.01656
5.925,0.01515
5.950,0.00887
5.975,-4.37128E-4
6.000,-0.00947
6.025,-0.01547
6.050,-0.01612
6.075,-0.01141
6.100,-0.00285
6.125,0.00684
6.150,0.01420
6.175,0.01678
6.200,0.01364
6.225,0.00612
6.250,-0.00338
6.275,-0.01175
6.300,-0.01620
6.325,-0.01513
6.350,-0.00902
6.375,8.77474E-5
6.400,0.00928
6.425,0.01546
6.450,0.01631
6.475,0.01177
6.500,0.00336
6.525,-0.00599
6.550,-0.01352
6.575,-0.01624
6.600,-0.01360
6.625,-0.00662
6.650,0.00286
6.675,0.01139
6.700,0.01619
6.725,0.01549
6.750,0.00954
6.775,7.68125E-4
6.800,-0.00826
6.825,-0.01459
6.850,-0.01593
6.875,-0.01191
6.900,-0.00387
6.925,0.00546
6.950,0.01315
6.975,0.01641
7.000,0.01414
7.025,0.00714
7.050,-0.00200
7.075,-0.01053
7.100,-0.01549
7.125,-0.01510
7.150,-0.00986
7.175,-0.00129
7.200,0.00789
7.225,0.01457
7.250,0.01629
7.275,0.01245
7.300,0.00456
7.325,-0.00461
7.350,-0.01230
7.375,-0.01570
7.400,-0.01393
7.425,-0.00764
7.450,0.00131
7.475,0.01000
7.500,0.01531
7.525,0.01546
7.550,0.01040
7.575,0.00197
7.600,-0.00687
7.625,-0.01353
7.650,-0.01574
7.675,-0.01258
7.700,-0.00524
7.725,0.00390
7.750,0.01193
7.775,0.01588
7.800,0.01429
7.825,0.00817
7.850,-6.23785E-4
7.875,-0.00914
7.900,-0.01478
7.925,-0.01526
7.950,-0.01054
7.975,-0.00248
8.000,0.00651
8.025,0.01335
8.050,0.01574
8.075,0.01276
8.100,0.00576
8.125,-0.00323
8.150,-0.01090
8.175,-0.01499
8.200,-0.01408
8.225,-0.00849
8.250,1.07068E-4
8.275,0.00860
8.300,0.01460
8.325,0.01544
8.350,0.01107
8.375,0.00317
8.400,-0.00566
8.425,-0.01248
8.450,-0.01538
8.475,-0.01290
8.500,-0.00643
8.525,0.00236
8.550,0.01036
8.575,0.01498
8.600,0.01461
8.625,0.00918
8.650,9.20878E-4
8.675,-0.00740
8.700,-0.01356
8.725,-0.01489
8.750,-0.01137
8.775,-0.00420
8.800,0.00461
