"Time (s) Run #1","Position (m) Run #1"
0.000,0.00000
0.025,0.00000
0.050,0.00000
0.075,0.00000
0.100,0.00000
0.125,0.00000
0.150,0.00000
0.175,0.00000
0.200,0.00000
0.225,0.00000
0.250,0.00000
0.275,0.00000
0.300,4.83674E-6
0.325,-1.76833E-4
0.350,4.83674E-6
0.375,-1.72000E-4
0.400,-1.72000E-4
0.425,-1.72000E-4
0.450,-1.72000E-4
0.475,-1.72000E-4
0.500,-1.72000E-4
0.525,-1.72000E-4
0.550,-1.72000E-4
0.575,-1.72000E-4
0.600,-1.76833E-4
0.625,4.83674E-6
0.650,-1.72000E-4
0.675,-1.72000E-4
0.700,-1.72000E-4
0.725,-1.72000E-4
0.750,-1.72000E-4
0.775,-1.72000E-4
0.800,-1.72000E-4
0.825,-1.72000E-4
0.850,-1.72000E-4
0.875,-1.72000E-4
0.900,-1.72000E-4
0.925,-1.72000E-4
0.950,-1.72000E-4
0.975,-1.72000E-4
1.000,-1.72000E-4
1.025,-1.72000E-4
1.050,-1.72000E-4
1.075,-1.72000E-4
1.100,-1.72000E-4
1.125,-1.76833E-4
1.150,4.83674E-6
1.175,-1.76833E-4
1.200,0.00000
1.225,4.83674E-6
1.250,-1.76833E-4
1.275,4.83674E-6
1.300,-1.72000E-4
1.325,-1.76833E-4
1.350,4.83674E-6
1.375,-1.72000E-4
1.400,-1.72000E-4
1.425,-1.72000E-4
1.450,-1.67167E-4
1.475,-3.44000E-4
1.500,-3.34340E-4
1.525,-6.83177E-4
1.550,-8.60000E-4
1.575,-8.55180E-4
1.600,-0.00104
1.625,-8.64819E-4
1.650,-6.92823E-4
1.675,-5.20826E-4
1.700,-3.48830E-4
1.725,-1.76833E-4
1.750,-4.83654E-6
1.775,1.72000E-4
1.800,1.67160E-4
1.825,3.44000E-4
1.850,3.44000E-4
1.875,3.39157E-4
1.900,5.16000E-4
1.925,5.16000E-4
1.950,5.16000E-4
1.975,5.16000E-4
2.000,5.20847E-4
2.025,3.48844E-4
2.050,1.76840E-4
2.075,4.83674E-6
2.100,-1.62333E-4
2.125,-5.11174E-4
2.150,-6.88000E-4
2.175,-6.83177E-4
2.200,-8.60000E-4
2.225,-8.64819E-4
2.250,-6.88000E-4
2.275,-6.88000E-4
2.300,-6.88000E-4
2.325,-6.92823E-4
2.350,-5.16000E-4
2.375,-5.20826E-4
2.400,-3.48830E-4
2.425,-1.76833E-4
2.450,-9.67289E-6
2.475,3.39157E-4
2.500,5.16000E-4
2.525,5.11153E-4
2.550,6.88000E-4
2.575,6.92850E-4
2.600,5.16000E-4
2.625,5.20847E-4
2.650,3.44000E-4
2.675,3.48844E-4
2.700,1.76840E-4
2.725,0.00000
2.750,9.67367E-6
2.775,-3.39170E-4
2.800,-5.16000E-4
2.825,-5.11174E-4
2.850,-6.83177E-4
2.875,-8.60000E-4
2.900,-8.60000E-4
2.925,-8.64819E-4
2.950,-6.88000E-4
2.975,-6.92823E-4
3.000,-5.16000E-4
3.025,-5.20826E-4
3.050,-3.48830E-4
3.075,-1.76833E-4
3.100,-4.83654E-6
3.125,1.67160E-4
3.150,3.39157E-4
3.175,5.16000E-4
3.200,5.11153E-4
3.225,6.88000E-4
3.250,6.92850E-4
3.275,5.16000E-4
3.300,5.20847E-4
3.325,3.44000E-4
3.350,3.48844E-4
3.375,1.76840E-4
3.400,4.83674E-6
3.425,-1.67167E-4
3.450,-3.39170E-4
3.475,-5.11174E-4
3.500,-6.88000E-4
3.525,-6.83177E-4
3.550,-8.60000E-4
3.575,-8.64819E-4
3.600,-6.88000E-4
3.625,-6.88000E-4
3.650,-6.92823E-4
3.675,-5.16000E-4
3.700,-5.20826E-4
3.725,-3.48830E-4
3.750,-1.76833E-4
3.775,-4.83654E-6
3.800,1.67160E-4
3.825,3.39157E-4
3.850,5.11153E-4
3.875,6.88000E-4
3.900,6.92850E-4
3.925,5.16000E-4
3.950,5.16000E-4
3.975,5.20847E-4
4.000,3.44000E-4
4.025,3.48844E-4
4.050,1.76840E-4
4.075,4.83674E-6
4.100,-1.67167E-4
4.125,-3.39170E-4
4.150,-5.11174E-4
4.175,-6.88000E-4
4.200,-6.83177E-4
4.225,-8.60000E-4
4.250,-8.64819E-4
4.275,-6.88000E-4
4.300,-6.92823E-4
4.325,-5.16000E-4
4.350,-5.20826E-4
4.375,-3.48830E-4
4.400,-1.72000E-4
4.425,-1.81666E-4
4.450,1.67160E-4
4.475,3.39157E-4
4.500,5.16000E-4
4.525,5.11153E-4
4.550,6.88000E-4
4.575,6.92850E-4
4.600,5.16000E-4
4.625,5.16000E-4
4.650,5.20847E-4
4.675,3.48844E-4
4.700,1.76840E-4
4.725,0.00000
4.750,4.83674E-6
4.775,-1.62333E-4
4.800,-5.16000E-4
4.825,-5.11174E-4
4.850,-6.88000E-4
4.875,-6.83177E-4
4.900,-8.64819E-4
4.925,-6.88000E-4
4.950,-6.88000E-4
4.975,-6.92823E-4
5.000,-5.16000E-4
5.025,-5.20826E-4
5.050,-3.48830E-4
5.075,-1.76833E-4
5.100,-4.83654E-6
5.125,1.67160E-4
5.150,3.39157E-4
5.175,5.16000E-4
5.200,5.11153E-4
5.225,6.92850E-4
5.250,5.16000E-4
5.275,5.16000E-4
5.300,5.20847E-4
5.325,3.44000E-4
5.350,3.48844E-4
5.375,1.76840E-4
5.400,4.83674E-6
5.425,-1.67167E-4
5.450,-3.39170E-4
5.475,-5.11174E-4
5.500,-6.88000E-4
5.525,-6.83177E-4
5.550,-8.60000E-4
5.575,-8.64819E-4
5.600,-6.88000E-4
5.625,-6.88000E-4
5.650,-6.92823E-4
5.675,-5.20826E-4
5.700,-3.44000E-4
5.725,-3.48830E-4
5.750,-1.76833E-4
5.775,-4.83654E-6
5.800,1.67160E-4
5.825,3.39157E-4
5.850,5.16000E-4
5.875,5.11153E-4
5.900,6.92850E-4
5.925,5.16000E-4
5.950,5.16000E-4
5.975,5.20847E-4
6.000,3.44000E-4
6.025,3.48844E-4
6.050,1.76840E-4
6.075,4.83674E-6
6.100,-1.67167E-4
6.125,-3.39170E-4
6.150,-5.11174E-4
6.175,-6.83177E-4
6.200,-8.60000E-4
6.225,-8.60000E-4
6.250,-8.64819E-4
6.275,-6.88000E-4
6.300,-6.92823E-4
6.325,-5.16000E-4
6.350,-5.20826E-4
6.375,-3.48830E-4
6.400,-1.76833E-4
6.425,-4.83654E-6
6.450,1.67160E-4
6.475,3.39157E-4
6.500,5.16000E-4
6.525,5.11153E-4
6.550,6.88000E-4
6.575,6.92850E-4
6.600,5.16000E-4
6.625,5.16000E-4
6.650,5.20847E-4
6.675,3.48844E-4
6.700,1.76840E-4
6.725,0.00000
6.750,4.83674E-6
6.775,-1.67167E-4
6.800,-3.39170E-4
6.825,-5.11174E-4
6.850,-6.88000E-4
6.875,-6.88000E-4
6.900,-6.88000E-4
6.925,-6.88000E-4
6.950,-6.88000E-4
6.975,-6.92823E-4
7.000,-5.16000E-4
7.025,-5.20826E-4
7.050,-3.48830E-4
7.075,-1.76833E-4
7.100,-4.83654E-6
7.125,1.67160E-4
7.150,3.39157E-4
7.175,5.16000E-4
7.200,5.11153E-4
7.225,6.92850E-4
7.250,5.16000E-4
7.275,5.16000E-4
7.300,5.20847E-4
7.325,3.44000E-4
7.350,3.48844E-4
7.375,1.76840E-4
7.400,4.83674E-6
7.425,-1.67167E-4
7.450,-3.39170E-4
7.475,-5.11174E-4
7.500,-6.88000E-4
7.525,-6.83177E-4
7.550,-8.60000E-4
7.575,-8.64819E-4
7.600,-6.88000E-4
7.625,-6.88000E-4
7.650,-6.92823E-4
7.675,-5.20826E-4
7.700,-3.44000E-4
7.725,-3.48830E-4
7.750,-1.76833E-4
7.775,-4.83654E-6
7.800,1.67160E-4
7.825,3.39157E-4
7.850,5.11153E-4
7.875,6.88000E-4
7.900,6.88000E-4
7.925,6.92850E-4
7.950,5.16000E-4
7.975,5.20847E-4
8.000,3.44000E-4
8.025,3.48844E-4
8.050,1.76840E-4
8.075,4.83674E-6
8.100,-1.67167E-4
8.125,-3.39170E-4
8.150,-5.11174E-4
