"Time (s) Run #1","Position (m) Run #1"
0.000,8.79403E-4
0.025,1.76837E-4
0.050,0.00000
0.075,0.00000
0.100,0.00000
0.125,0.00000
0.150,0.00000
0.175,0.00000
0.200,0.00000
0.225,0.00000
0.250,0.00000
0.275,0.00000
0.300,0.00000
0.325,0.00000
0.350,0.00000
0.375,0.00000
0.400,0.00000
0.425,0.00000
0.450,0.00000
0.475,0.00000
0.500,0.00000
0.525,0.00000
0.550,0.00000
0.575,0.00000
0.600,0.00000
0.625,0.00000
0.650,0.00000
0.675,0.00000
0.700,0.00000
0.725,4.83330E-6
0.750,-1.67170E-4
0.775,-3.39174E-4
0.800,-5.11177E-4
0.825,-6.92819E-4
0.850,-5.25645E-4
0.875,-1.91317E-4
0.900,4.96627E-4
0.925,0.00119
0.950,0.00155
0.975,0.00157
1.000,8.84254E-4
1.025,3.38371E-5
1.050,-0.00118
1.075,-0.00188
1.100,-0.00225
1.125,-0.00175
1.150,-5.59398E-4
1.175,9.93175E-4
1.200,0.00239
1.225,0.00293
1.250,0.00261
1.275,0.00143
1.300,-4.67762E-4
1.325,-0.00220
1.350,-0.00344
1.375,-0.00347
1.400,-0.00229
1.425,-2.34771E-4
1.450,0.00202
1.475,0.00377
1.500,0.00432
1.525,0.00350
1.550,0.00145
1.575,-0.00131
1.600,-0.00358
1.625,-0.00483
1.650,-0.00452
1.675,-0.00267
1.700,4.33688E-4
1.725,0.00339
1.750,0.00533
1.775,0.00555
1.800,0.00387
1.825,9.57047E-4
1.850,-0.00251
1.875,-0.00513
1.900,-0.00622
1.925,-0.00524
1.950,-0.00251
1.975,0.00128
2.000,0.00476
2.025,0.00672
2.050,0.00643
2.075,0.00406
2.100,2.83294E-4
2.125,-0.00371
2.150,-0.00652
2.175,-0.00728
2.200,-0.00543
2.225,-0.00184
2.250,0.00265
2.275,0.00632
2.300,0.00794
2.325,0.00698
2.350,0.00357
2.375,-9.11626E-4
2.400,-0.00526
2.425,-0.00791
2.450,-0.00798
2.475,-0.00546
2.500,-8.22869E-4
2.525,0.00402
2.550,0.00788
2.575,0.00900
2.600,0.00718
2.625,0.00290
2.650,-0.00228
2.675,-0.00682
2.700,-0.00914
2.725,-0.00835
2.750,-0.00479
2.775,5.37837E-4
2.800,0.00593
2.825,0.00928
2.850,0.00955
2.875,0.00668
2.900,0.00171
2.925,-0.00401
2.950,-0.00839
2.975,-0.01002
3.000,-0.00855
3.025,-0.00395
3.050,0.00191
3.075,0.00731
3.100,0.01034
3.125,0.00991
3.150,0.00618
3.175,5.13521E-4
3.200,-0.00556
3.225,-0.00978
3.250,-0.01073
3.275,-0.00823
3.300,-0.00293
3.325,0.00346
3.350,0.00887
3.375,0.01140
3.400,0.00994
3.425,0.00534
3.450,-0.00104
3.475,-0.00712
3.500,-0.01101
3.525,-0.01110
3.550,-0.00756
3.575,-0.00139
3.600,0.00537
3.625,0.01027
3.650,0.01194
3.675,0.00963
3.700,0.00398
3.725,-0.00276
3.750,-0.00886
3.775,-0.01189
3.800,-0.01113
3.825,-0.00655
3.850,1.55384E-4
3.875,0.00692
3.900,0.01151
3.925,0.01214
3.950,0.00879
3.975,0.00244
4.000,-0.00466
4.025,-0.01026
4.050,-0.01243
4.075,-0.01064
4.100,-0.00519
4.125,0.00205
4.150,0.00867
4.175,0.01240
4.200,0.01200
4.225,0.00759
4.250,8.86888E-4
4.275,-0.00623
4.300,-0.01132
4.325,-0.01264
4.350,-0.00963
4.375,-0.00347
4.400,0.00378
4.425,0.00990
4.450,0.01260
4.475,0.01133
4.500,0.00622
4.525,-8.48984E-4
4.550,-0.00746
4.575,-0.01169
4.600,-0.01196
4.625,-0.00843
4.650,-0.00192
4.675,0.00535
4.700,0.01079
4.725,0.01263
4.750,0.01031
4.775,0.00467
4.800,-0.00240
4.825,-0.00886
4.850,-0.01223
4.875,-0.01165
4.900,-0.00707
4.925,-1.93173E-4
4.950,0.00675
4.975,0.01150
5.000,0.01231
5.025,0.00912
5.050,0.00295
5.075,-0.00398
5.100,-0.00957
5.125,-0.01209
5.150,-0.01045
5.175,-0.00552
5.200,0.00136
5.225,0.00798
5.250,0.01170
5.275,0.01181
5.300,0.00792
5.325,0.00157
5.350,-0.00519
5.375,-0.01027
5.400,-0.01211
5.425,-0.00961
5.450,-0.00415
5.475,0.00275
5.500,0.00886
5.525,0.01190
5.550,0.01097
5.575,0.00655
5.600,1.16705E-5
5.625,-0.00659
5.650,-0.01099
5.675,-0.01178
5.700,-0.00876
5.725,-0.00294
5.750,0.00397
5.775,0.00957
5.800,0.01191
5.825,0.01047
5.850,0.00535
5.875,-0.00120
5.900,-0.00747
5.925,-0.01118
5.950,-0.01128
5.975,-0.00774
6.000,-0.00156
6.025,0.00502
6.050,0.01010
6.075,0.01177
6.100,0.00944
6.125,0.00432
6.150,-0.00242
6.175,-0.00817
6.200,-0.01137
6.225,-0.01078
6.250,-0.00653
6.275,-3.55392E-4
6.300,0.00625
6.325,0.01047
6.350,0.01144
6.375,0.00859
6.400,0.00293
6.425,-0.00347
6.450,-0.00871
6.475,-0.01122
6.500,-0.00992
6.525,-0.00550
6.550,6.90355E-4
6.575,0.00677
6.600,0.01066
6.625,0.01093
6.650,0.00773
6.675,0.00207
6.700,-0.00417
6.725,-0.00907
6.750,-0.01089
6.775,-0.00907
6.800,-0.00430
6.825,0.00208
6.850,0.00765
6.875,0.01085
6.900,0.01044
6.925,0.00653
6.950,8.57762E-4
6.975,-0.00522
7.000,-0.00943
7.025,-0.01055
7.050,-0.00840
7.075,-0.00326
7.100,0.00278
7.125,0.00801
7.150,0.01052
7.175,0.00975
7.200,0.00567
7.225,-1.25127E-5
7.250,-0.00574
7.275,-0.00962
7.300,-0.01023
7.325,-0.00736
7.350,-0.00223
7.375,0.00365
7.400,0.00837
7.425,0.01037
7.450,0.00890
7.475,0.00463
7.500,-0.00105
7.525,-0.00645
7.550,-0.00963
7.575,-0.00972
7.600,-0.00668
7.625,-0.00153
7.650,0.00418
7.675,0.00856
7.700,0.01003
7.725,0.00839
7.750,0.00394
7.775,-0.00158
7.800,-0.00663
7.825,-0.00947
7.850,-0.00921
7.875,-0.00582
7.900,-6.70233E-4
7.925,0.00488
7.950,0.00875
7.975,0.00970
8.000,0.00753
8.025,0.00308
8.050,-0.00228
8.075,-0.00681
8.100,-0.00931
8.125,-0.00869
8.150,-0.00530
8.175,-1.44909E-4
8.200,0.00506
8.225,0.00858
8.250,0.00935
8.275,0.00719
8.300,0.00255
8.325,-0.00263
8.350,-0.00700
8.375,-0.00914
8.400,-0.00818
8.425,-0.00461
8.450,5.52361E-4
8.475,0.00542
8.500,0.00859
8.525,0.00902
8.550,0.00650
8.575,0.00186
8.600,-0.00316
8.625,-0.00718
8.650,-0.00898
8.675,-0.00784
8.700,-0.00410
8.725,0.00107
8.750,0.00577
8.775,0.00860
