Time (s) Run #1,Position (m) Run #1
0,-1.72E-04
0.00025,-1.72E-04
0.0005,-1.72E-04
0.00075,-1.72E-04
0.001,-1.72E-04
0.00125,-1.72E-04
0.0015,-1.72E-04
0.00175,-1.77E-04
0.002,0
0.00225,4.83E-06
0.0025,-1.72E-04
0.00275,-1.72E-04
0.003,-1.77E-04
0.00325,0
0.0035,0
0.00375,4.83E-06
0.004,-1.72E-04
0.00425,-1.72E-04
0.0045,-1.77E-04
0.00475,0
0.005,4.83E-06
0.00525,-1.72E-04
0.0055,-1.72E-04
0.00575,-1.77E-04
0.006,0
0.00625,0
0.0065,0
0.00675,0
0.007,0
0.00725,0
0.0075,0
0.00775,0
0.008,4.83E-06
0.00825,-1.72E-04
0.0085,-1.72E-04
0.00875,-1.77E-04
0.009,0
0.00925,0
0.0095,0
0.00975,0
0.01,0
0.01025,0
0.0105,0
0.01075,4.83E-06
0.011,-1.72E-04
0.01125,-1.72E-04
0.0115,-1.72E-04
0.01175,-1.77E-04
0.012,0
0.01225,0
0.0125,0
0.01275,0
0.013,0
0.01325,0
0.0135,4.83E-06
0.01375,-1.72E-04
0.014,-1.72E-04
0.01425,-1.72E-04
0.0145,-1.72E-04
0.01475,-1.77E-04
0.015,0
0.01525,0
0.0155,0
0.01575,0
0.016,0
0.01625,0
0.0165,4.83E-06
0.01675,-1.72E-04
0.017,-1.72E-04
0.01725,-1.72E-04
0.0175,-1.72E-04
0.01775,-1.72E-04
0.018,-1.72E-04
0.01825,-1.72E-04
0.0185,-1.72E-04
0.01875,-1.72E-04
0.019,-1.72E-04
0.01925,-1.72E-04
0.0195,-1.67E-04
0.01975,-3.49E-04
0.02,-1.72E-04
0.02025,-1.72E-04
0.0205,-1.72E-04
0.02075,-1.72E-04
0.021,-1.67E-04
0.02125,-3.44E-04
0.0215,-3.44E-04
0.02175,-3.44E-04
0.022,-3.20E-04
0.02225,-0.00114
0.0225,-0.00332
0.02275,-0.00771
0.023,-0.01526
0.02325,-0.02377
0.0235,-0.02948
0.02375,-0.0271
0.024,-0.01657
0.02425,-0.00124
0.0245,0.01266
0.02475,0.02109
0.025,0.0233
0.02525,0.02073
0.0255,0.01226
0.02575,-0.00107
0.026,-0.0122
0.02625,-0.01924
0.0265,-0.02043
0.02675,-0.01538
0.027,-0.00598
0.02725,0.00523
0.0275,0.01483
0.02775,0.01965
0.028,0.01826
0.02825,0.01165
0.0285,0.00167
0.02875,-0.00874
0.029,-0.01645
0.02925,-0.01883
0.0295,-0.01585
0.02975,-0.00851
0.03,9.47E-04
0.03025,0.01015
0.0305,0.01598
0.03075,0.01682
0.031,0.01245
0.03125,0.00457
0.0315,-0.00478
0.03175,-0.01246
0.032,-0.01637
0.03225,-0.01529
0.0325,-0.00968
0.03275,-0.00143
0.033,0.00687
0.03325,0.01319
0.0335,0.01522
0.03375,0.01258
0.034,0.00609
0.03425,-0.0022
0.0345,-0.00968
0.03475,-0.01427
0.035,-0.01455
0.03525,-0.01068
0.0355,-0.00365
0.03575,0.00411
0.036,0.01075
0.03625,0.0138
0.0365,0.01253
0.03675,0.00761
0.037,3.70E-04
0.03725,-0.00674
0.0375,-0.01183
0.03775,-0.01332
0.038,-0.01064
0.03825,-0.00501
0.0385,0.00188
0.03875,0.00833
0.039,0.01171
0.03925,0.01146
0.0395,0.00774
0.03975,0.00173
0.04,-0.00468
0.04025,-0.00975
0.0405,-0.01174
0.04075,-0.01027
0.041,-0.00585
0.04125,3.47E-04
0.0415,0.00643
0.04175,0.0103
0.042,0.01109
0.04225,0.00823
0.0425,0.0031
0.04275,-0.00296
0.043,-0.00802
0.04325,-0.01051
0.0435,-0.0099
0.04375,-0.00634
0.044,-8.47E-04
0.04425,0.00487
0.0445,0.00891
0.04475,0.01003
0.045,0.00821
0.04525,0.00394
0.0455,-0.00141
0.04575,-0.00629
0.046,-0.00912
0.04625,-0.00919
0.0465,-0.00649
0.04675,-0.00204
0.047,0.00332
0.04725,0.00752
0.0475,0.00915
0.04775,0.00801
0.048,0.00477
0.04825,3.02E-04
0.0485,-0.00439
0.04875,-0.00755
0.049,-0.00831
0.04925,-0.00647
0.0495,-0.00271
0.04975,0.00195
0.05,0.00614
0.05025,0.0081
0.0505,0.00764
0.05075,0.00509
0.051,0.00149
0.05125,-0.00266
0.0515,-0.00616
0.05175,-0.00743
0.052,-0.00628
0.05225,-0.00303
0.0525,9.30E-04
0.05275,0.00458
0.053,0.00706
0.05325,0.00694
0.0535,0.0049
0.05375,0.00182
0.054,-0.00164
0.05425,-0.0046
0.0545,-0.00621
0.05475,-0.00574
0.055,-0.00336
0.05525,-9.65E-05
0.0555,0.00338
0.05575,0.00566
0.056,0.00623
0.05625,0.00489
0.0565,0.00216
0.05675,-0.00113
0.057,-0.00374
0.05725,-0.00533
0.0575,-0.00538
0.05775,-0.00352
0.058,-7.70E-04
0.05825,0.00217
0.0585,0.00444
0.05875,0.00553
0.059,0.00471
0.05925,0.00249
0.0595,-4.49E-04
0.05975,-0.00288
0.06,-0.00447
0.06025,-0.00468
0.0605,-0.00333
0.06075,-0.0011
0.061,0.00149
0.06125,0.00341
0.0615,0.00448
0.06175,0.00418
0.062,0.00248
0.06225,6.28E-05
0.0625,-0.0022
0.06275,-0.0036
0.063,-0.00398
0.06325,-0.00297
0.0635,-0.00126
0.06375,8.07E-04
0.064,0.00273
0.06425,0.00362
0.0645,0.00347
0.06475,0.00229
0.065,2.25E-04
0.06525,-0.00169
0.0655,-0.00291
0.06575,-0.00328
0.066,-0.00279
0.06625,-0.00143
0.0665,4.72E-04
0.06675,0.00204
0.067,0.00292
0.06725,0.00295
0.0675,0.00194
0.06775,3.92E-04
0.068,-0.00134
0.06825,-0.00257
0.0685,-0.00294
0.06875,-0.00244
0.069,-0.00142
0.06925,1.29E-04
0.0695,0.0017
0.06975,0.00258
0.07,0.0026
0.07025,0.00193
0.0705,5.55E-04
0.07075,-8.26E-04
0.071,-0.00205
0.07125,-0.00259
0.0715,-0.00226
0.07175,-0.00141
0.072,-3.38E-05
0.07225,0.00118
0.0725,0.00188
0.07275,0.00225
0.073,0.00175
0.07325,7.22E-04
0.0735,-4.87E-04
0.07375,-0.00153
0.074,-0.00207
0.07425,-0.00191
0.0745,-0.00123
0.07475,-1.96E-04
0.075,6.64E-04
0.07525,0.00154
0.0755,0.00173
0.07575,0.0014
0.076,7.12E-04
0.07625,-1.48E-04
0.0765,-0.00102
0.07675,-0.00155
0.077,-0.00156
0.07725,-0.00123
0.0775,-3.68E-04
0.07775,4.97E-04
0.078,0.0012
0.07825,0.00138
0.0785,0.00122
0.07875,7.07E-04
0.079,1.93E-05
0.07925,-6.74E-04
0.0795,-0.0012
0.07975,-0.00139
0.08,-0.00105
0.08025,-3.63E-04
0.0805,3.30E-04
0.08075,8.55E-04
