"Time (s) Run #1","Position (m) Run #1"
0.000,0.00000
0.025,0.00000
0.050,0.00000
0.075,0.00000
0.100,0.00000
0.125,0.00000
0.150,0.00000
0.175,0.00000
0.200,0.00000
0.225,0.00000
0.250,0.00000
0.275,0.00000
0.300,0.00000
0.325,0.00000
0.350,0.00000
0.375,0.00000
0.400,0.00000
0.425,0.00000
0.450,0.00000
0.475,0.00000
0.500,0.00000
0.525,0.00000
0.550,0.00000
0.575,0.00000
0.600,0.00000
0.625,0.00000
0.650,0.00000
0.675,0.00000
0.700,0.00000
0.725,0.00000
0.750,0.00000
0.775,0.00000
0.800,0.00000
0.825,0.00000
0.850,0.00000
0.875,0.00000
0.900,0.00000
0.925,0.00000
0.950,0.00000
0.975,0.00000
1.000,0.00000
1.025,0.00000
1.050,0.00000
1.075,0.00000
1.100,0.00000
1.125,0.00000
1.150,0.00000
1.175,0.00000
1.200,0.00000
1.225,0.00000
1.250,0.00000
1.275,0.00000
1.300,0.00000
1.325,0.00000
1.350,0.00000
1.375,0.00000
1.400,0.00000
1.425,0.00000
1.450,0.00000
1.475,0.00000
1.500,0.00000
1.525,0.00000
1.550,0.00000
1.575,0.00000
1.600,0.00000
1.625,0.00000
1.650,0.00000
1.675,0.00000
1.700,0.00000
1.725,0.00000
1.750,0.00000
1.775,0.00000
1.800,0.00000
1.825,0.00000
1.850,0.00000
1.875,0.00000
1.900,0.00000
1.925,0.00000
1.950,0.00000
1.975,0.00000
2.000,9.37782E-6
2.025,-2.78436E-4
2.050,-0.00259
2.075,-0.00873
2.100,-0.01687
2.125,-0.02319
2.150,-0.02435
2.175,-0.02033
2.200,-0.01215
2.225,-0.00133
2.250,0.00956
2.275,0.01843
2.300,0.02361
2.325,0.02220
2.350,0.01627
2.375,0.00701
2.400,-0.00387
2.425,-0.01359
2.450,-0.02042
2.475,-0.02260
2.500,-0.01979
2.525,-0.01264
2.550,-0.00269
2.575,0.00768
2.600,0.01604
2.625,0.02047
2.650,0.02044
2.675,0.01572
2.700,0.00767
2.725,-0.00199
2.750,-0.01119
2.775,-0.01766
2.800,-0.02018
2.825,-0.01821
2.850,-0.01226
2.875,-0.00368
2.900,0.00529
2.925,0.01311
2.950,0.01783
2.975,0.01988
3.000,0.01653
3.025,0.01021
3.050,0.00197
3.075,-0.00706
3.100,-0.01351
3.125,-0.01675
3.150,-0.01416
3.175,-0.01204
3.200,-0.00553
3.225,0.00187
3.250,0.00876
3.275,0.01527
3.300,0.01653
3.325,0.01596
3.350,0.01118
3.375,0.00518
3.400,-0.00172
3.425,-0.00814
3.450,-0.01252
3.475,-0.01397
3.500,-0.01249
3.525,-0.00824
3.550,-0.00225
3.575,0.00449
3.600,0.01007
3.625,0.01290
3.650,0.01298
3.675,0.01029
3.700,0.00550
3.725,-5.38305E-4
3.750,-0.00608
3.775,-0.01028
3.800,-0.01206
3.825,-0.01126
3.850,-0.00804
3.875,-0.00308
3.900,0.00262
3.925,0.00748
3.950,0.01065
3.975,0.01123
4.000,0.00940
4.025,0.00564
4.050,6.47647E-4
4.075,-0.00419
4.100,-0.00820
4.125,-0.01032
4.150,-0.01021
4.175,-0.00802
4.200,-0.00391
4.225,9.09620E-4
4.250,0.00542
4.275,0.00857
4.300,0.00983
4.325,0.00885
4.350,0.00596
4.375,0.00201
4.400,-0.00248
4.425,-0.00630
4.450,-0.00893
4.475,-0.00933
4.500,-0.00783
4.525,-0.00459
4.550,-2.84393E-4
4.575,0.00386
4.600,0.00736
4.625,0.00879
4.650,0.00832
4.675,0.00613
4.700,0.00234
4.725,-0.00162
4.750,-0.00544
4.775,-0.00790
4.800,-0.00829
4.825,-0.00695
4.850,-0.00423
4.875,-4.42277E-4
4.900,0.00319
4.925,0.00615
4.950,0.00758
4.975,0.00728
5.000,0.00524
5.025,0.00234
5.050,-0.00130
5.075,-0.00424
5.100,-0.00635
5.125,-0.00708
5.150,-0.00607
5.175,-0.00403
5.200,-0.00112
5.225,0.00199
5.250,0.00461
5.275,0.00585
5.300,0.00588
5.325,0.00471
5.350,0.00248
5.375,-2.78436E-4
5.400,-0.00270
5.425,-0.00462
5.450,-0.00551
5.475,-0.00520
5.500,-0.00367
5.525,-0.00144
5.550,9.70794E-4
5.575,0.00323
5.600,0.00446
5.625,0.00484
5.650,0.00400
5.675,0.00246
5.700,4.05059E-4
5.725,-0.00185
5.750,-0.00342
5.775,-0.00431
5.800,-0.00398
5.825,-0.00297
5.850,-0.00143
5.875,4.69019E-4
5.900,0.00220
5.925,0.00343
5.950,0.00380
5.975,0.00330
6.000,0.00228
6.025,7.35034E-4
6.050,-9.99319E-4
6.075,-0.00222
6.100,-0.00292
6.125,-0.00294
6.150,-0.00244
6.175,-0.00124
6.200,1.34469E-4
6.225,0.00152
6.250,0.00239
6.275,0.00293
6.300,0.00260
6.325,0.00192
6.350,8.92946E-4
6.375,-3.15906E-4
6.400,-0.00136
6.425,-0.00206
6.450,-0.00225
6.475,-0.00191
6.500,-0.00123
6.525,-2.00108E-4
6.550,8.36473E-4
6.575,0.00171
6.600,0.00207
6.625,0.00191
6.650,0.00139
6.675,7.11515E-4
6.700,-1.53257E-4
6.725,-8.41312E-4
6.750,-0.00154
6.775,-0.00172
6.800,-0.00156
6.825,-0.00106
6.850,-1.90740E-4
6.875,4.97205E-4
6.900,0.00119
6.925,0.00155
6.950,0.00156
6.975,0.00122
7.000,7.06811E-4
7.025,1.87564E-5
7.050,-6.78650E-4
7.075,-0.00102
7.100,-0.00138
7.125,-0.00121
7.150,-8.74014E-4
7.175,-3.58045E-4
7.200,1.57924E-4
7.225,6.78595E-4
7.250,0.00103
7.275,0.00104
7.300,8.69412E-4
7.325,5.30098E-4
7.350,9.37782E-6
7.375,-3.34636E-4
7.400,-6.83325E-4
7.425,-8.64671E-4
7.450,-6.92675E-4
7.475,-5.25356E-4
7.500,-1.81370E-4
7.525,1.62616E-4
7.550,5.16000E-4
7.575,5.16000E-4
7.600,5.20699E-4
7.625,3.48696E-4
7.650,1.76692E-4
7.675,4.68881E-6
7.700,-1.67315E-4
7.725,-3.44000E-4
7.750,-3.48682E-4
7.775,-1.72000E-4
7.800,-1.76685E-4
7.825,-4.68863E-6
7.850,1.72000E-4
7.875,1.72000E-4
7.900,1.76692E-4
7.925,0.00000
7.950,0.00000
7.975,0.00000
8.000,0.00000
8.025,0.00000
8.050,0.00000
8.075,0.00000
8.100,0.00000
8.125,-4.68863E-6
8.150,1.76692E-4
8.175,0.00000
8.200,0.00000
8.225,0.00000
8.250,0.00000
8.275,0.00000
8.300,0.00000
8.325,0.00000
8.350,0.00000
8.375,0.00000
8.400,0.00000
8.425,0.00000
8.450,0.00000
8.475,0.00000
8.500,0.00000
8.525,0.00000
8.550,0.00000
8.575,0.00000
8.600,0.00000
8.625,0.00000
8.650,0.00000
8.675,0.00000
8.700,0.00000
8.725,0.00000
8.750,0.00000
8.775,0.00000
8.800,0.00000
8.825,0.00000
8.850,0.00000
8.875,0.00000
8.900,0.00000
8.925,0.00000
8.950,0.00000
8.975,0.00000
9.000,0.00000
9.025,0.00000
9.050,0.00000
9.075,0.00000
9.100,0.00000
