"Time (s) Run #1","Position (m) Run #1"
0.00000,1.76407E-4
0.02500,0.00000
0.05000,0.00000
0.07500,0.00000
0.10000,0.00000
0.12500,0.00000
0.15000,0.00000
0.17500,0.00000
0.20000,0.00000
0.22500,0.00000
0.25000,0.00000
0.27500,0.00000
0.30000,0.00000
0.32500,0.00000
0.35000,0.00000
0.37500,0.00000
0.40000,0.00000
0.42500,0.00000
0.45000,0.00000
0.47500,0.00000
0.50000,0.00000
0.52500,0.00000
0.55000,0.00000
0.57500,0.00000
0.60000,0.00000
0.62500,0.00000
0.65000,0.00000
0.67500,0.00000
0.70000,0.00000
0.72500,0.00000
0.75000,0.00000
0.77500,0.00000
0.80000,0.00000
0.82500,0.00000
0.85000,0.00000
0.87500,0.00000
0.90000,0.00000
0.92500,0.00000
0.95000,0.00000
0.97500,0.00000
1.00000,0.00000
1.02500,0.00000
1.05000,0.00000
1.07500,0.00000
1.10000,0.00000
1.12500,0.00000
1.15000,0.00000
1.17500,0.00000
1.20000,0.00000
1.22500,0.00000
1.25000,0.00000
1.27500,0.00000
1.30000,0.00000
1.32500,0.00000
1.35000,0.00000
1.37500,0.00000
1.40000,0.00000
1.42500,0.00000
1.45000,0.00000
1.47500,0.00000
1.50000,0.00000
1.52500,0.00000
1.55000,0.00000
1.57500,0.00000
1.60000,0.00000
1.62500,0.00000
1.65000,0.00000
1.67500,0.00000
1.70000,0.00000
1.72500,0.00000
1.75000,0.00000
1.77500,0.00000
1.80000,0.00000
1.82500,0.00000
1.85000,0.00000
1.87500,0.00000
1.90000,0.00000
1.92500,0.00000
1.95000,4.40329E-6
1.97500,-1.72000E-4
2.00000,-1.67600E-4
2.02500,-3.44000E-4
2.05000,-3.44000E-4
2.07500,-3.39604E-4
2.10000,-5.16000E-4
2.12500,-5.16000E-4
2.15000,-5.16000E-4
2.17500,-5.16000E-4
2.20000,-5.16000E-4
2.22500,-5.16000E-4
2.25000,-5.20393E-4
2.27500,-3.44000E-4
2.30000,-3.48396E-4
2.32500,-1.76400E-4
2.35000,-4.40311E-6
2.37500,1.67593E-4
2.40000,3.35180E-4
2.42500,6.83583E-4
2.45000,8.55580E-4
2.47500,0.00103
2.50000,0.00103
2.52500,0.00120
2.55000,0.00121
2.57500,0.00103
2.60000,0.00104
2.62500,8.64420E-4
2.65000,6.92417E-4
2.67500,5.20414E-4
2.70000,3.52821E-4
2.72500,8.80675E-6
2.75000,-3.39604E-4
2.77500,-5.07214E-4
2.80000,-8.51228E-4
2.82500,-0.00120
2.85000,-0.00137
2.87500,-0.00155
2.90000,-0.00155
2.92500,-0.00155
2.95000,-0.00155
2.97500,-0.00138
3.00000,-0.00121
3.02500,-0.00104
3.05000,-6.96779E-4
3.07500,-3.52792E-4
3.10000,-1.32088E-5
3.12500,5.07173E-4
3.15000,8.51160E-4
3.17500,0.00120
3.20000,0.00154
3.22500,0.00189
3.25000,0.00206
3.27500,0.00206
3.30000,0.00206
3.32500,0.00207
3.35000,0.00190
3.37500,0.00156
3.40000,0.00121
3.42500,8.73262E-4
3.45000,3.57231E-4
3.47500,-1.58800E-4
3.50000,-6.79221E-4
3.52500,-0.00102
3.55000,-0.00154
3.57500,-0.00188
3.60000,-0.00223
3.62500,-0.00240
3.65000,-0.00258
3.67500,-0.00241
3.70000,-0.00242
3.72500,-0.00207
3.75000,-0.00173
3.77500,-0.00139
3.80000,-8.77543E-4
3.82500,-1.85198E-4
3.85000,3.30771E-4
3.87500,8.42320E-4
3.90000,0.00153
3.92500,0.00206
3.95000,0.00240
3.97500,0.00275
4.00000,0.00292
4.02500,0.00292
4.05000,0.00293
4.07500,0.00276
4.10000,0.00242
4.12500,0.00191
4.15000,0.00139
4.17500,8.77683E-4
4.20000,1.89628E-4
4.22500,-4.98427E-4
4.25000,-0.00119
4.27500,-0.00188
4.30000,-0.00240
4.32500,-0.00274
4.35000,-0.00309
4.37500,-0.00326
4.40000,-0.00344
4.42500,-0.00328
4.45000,-0.00293
4.47500,-0.00259
4.50000,-0.00208
4.52500,-0.00139
4.55000,-7.05556E-4
4.57500,-2.20138E-5
4.60000,8.42320E-4
4.62500,0.00153
4.65000,0.00222
4.67500,0.00292
4.70000,0.00326
4.72500,0.00361
4.75000,0.00378
4.77500,0.00379
4.80000,0.00362
4.82500,0.00328
4.85000,0.00277
4.87500,0.00208
4.90000,0.00140
4.92500,5.33655E-4
4.95000,-1.49999E-4
4.97500,-0.00101
5.00000,-0.00187
5.02500,-0.00256
5.05000,-0.00325
5.07500,-0.00378
5.10000,-0.00413
5.12500,-0.00413
5.15000,-0.00414
5.17500,-0.00379
5.20000,-0.00346
5.22500,-0.00277
5.25000,-0.00209
5.27500,-0.00123
5.30000,-3.70375E-4
5.32500,6.65917E-4
5.35000,0.00153
5.37500,0.00239
5.40000,0.00308
5.42500,0.00377
5.45000,0.00430
5.47500,0.00447
5.50000,0.00465
5.52500,0.00448
5.55000,0.00414
5.57500,0.00363
5.60000,0.00295
5.62500,0.00209
5.65000,0.00123
5.67500,1.98443E-4
5.70000,-8.33681E-4
5.72500,-0.00187
5.75000,-0.00273
5.77500,-0.00359
5.80000,-0.00429
5.82500,-0.00464
5.85000,-0.00482
5.87500,-0.00482
5.90000,-0.00465
5.92500,-0.00432
5.95000,-0.00363
5.97500,-0.00295
6.00000,-0.00192
6.02500,-8.86313E-4
6.05000,1.45563E-4
6.07500,0.00118
6.10000,0.00221
6.12500,0.00325
6.15000,0.00411
6.17500,0.00463
6.20000,0.00516
6.22500,0.00534
6.25000,0.00516
6.27500,0.00500
6.30000,0.00449
6.32500,0.00381
6.35000,0.00277
6.37500,0.00192
6.40000,7.18923E-4
6.42500,-4.89640E-4
6.45000,-0.00152
6.47500,-0.00273
6.50000,-0.00359
6.52500,-0.00446
6.55000,-0.00498
6.57500,-0.00550
6.60000,-0.00550
6.62500,-0.00552
6.65000,-0.00500
6.67500,-0.00449
6.70000,-0.00363
6.72500,-0.00278
6.75000,-0.00158
6.77500,-3.74770E-4
6.80000,8.29062E-4
6.82500,0.00203
6.85000,0.00325
6.87500,0.00411
6.90000,0.00497
6.92500,0.00549
6.95000,0.00584
6.97500,0.00603
7.00000,0.00569
7.02500,0.00535
7.05000,0.00467
7.07500,0.00382
7.10000,0.00261
7.12500,0.00141
7.15000,2.02851E-4
7.17500,-9.96934E-4
7.20000,-0.00238
7.22500,-0.00341
7.25000,-0.00445
7.27500,-0.00532
7.30000,-0.00584
7.32500,-0.00602
7.35000,-0.00602
7.37500,-0.00586
7.40000,-0.00535
7.42500,-0.00450
7.45000,-0.00347
7.47500,-0.00244
7.50000,-0.00106
7.52500,1.36753E-4
7.55000,0.00151
7.57500,0.00290
7.60000,0.00393
7.62500,0.00497
7.65000,0.00566
7.67500,0.00619
7.70000,0.00636
7.72500,0.00637
7.75000,0.00604
7.77500,0.00535
7.80000,0.00450
7.82500,0.00347
7.85000,0.00227
7.87500,8.95369E-4
7.90000,-4.80851E-4
7.92500,-0.00186
7.95000,-0.00307
7.97500,-0.00427
8.00000,-0.00531
8.02500,-0.00601
8.05000,-0.00636
8.07500,-0.00654
8.10000,-0.00637
8.12500,-0.00604
8.15000,-0.00536
8.17500,-0.00433
8.20000,-0.00330
8.22500,-0.00193
8.25000,-5.51137E-4
8.27500,8.20224E-4
8.30000,0.00238
8.32500,0.00358
8.35000,0.00479
8.37500,0.00566
8.40000,0.00635
8.42500,0.00670
8.45000,0.00688
8.47500,0.00672
8.50000,0.00621
8.52500,0.00536
8.55000,0.00433
8.57500,0.00313
8.60000,0.00176
8.62500,2.07259E-4
8.65000,-0.00116
8.67500,-0.00272
8.70000,-0.00393
8.72500,-0.00514
8.75000,-0.00600
8.77500,-0.00670
8.80000,-0.00705
8.82500,-0.00706
8.85000,-0.00673
8.87500,-0.00604
8.90000,-0.00519
8.92500,-0.00416
8.95000,-0.00279
8.97500,-0.00124
9.00000,1.32347E-4
9.02500,0.00168
9.05000,0.00324
9.07500,0.00444
9.10000,0.00565
9.12500,0.00652
9.15000,0.00704
9.17500,0.00740
9.20000,0.00723
9.22500,0.00690
9.25000,0.00622
9.27500,0.00519
9.30000,0.00399
9.32500,0.00262
9.35000,0.00107
9.37500,-4.76457E-4
9.40000,-0.00202
9.42500,-0.00358
9.45000,-0.00496
9.47500,-0.00600
9.50000,-0.00687
9.52500,-0.00739
9.55000,-0.00757
9.57500,-0.00741
9.60000,-0.00690
9.62500,-0.00605
9.65000,-0.00502
9.67500,-0.00382
9.70000,-0.00228
9.72500,-7.31886E-4
9.75000,9.92193E-4
9.77500,0.00254
9.80000,0.00409
9.82500,0.00548
9.85000,0.00652
9.87500,0.00721
9.90000,0.00774
9.92500,0.00792
9.95000,0.00758
9.97500,0.00707
10.00000,0.00622
10.02500,0.00502
10.05000,0.00366
10.07500,0.00193
10.10000,3.88110E-4
10.12500,-0.00133
10.15000,-0.00306
10.17500,-0.00444
10.20000,-0.00582
10.22500,-0.00686
10.25000,-0.00756
10.27500,-0.00808
10.30000,-0.00809
10.32500,-0.00776
10.35000,-0.00708
10.37500,-0.00605
10.40000,-0.00468
10.42500,-0.00331
10.45000,-0.00159
10.47500,1.27942E-4
10.50000,0.00185
10.52500,0.00357
10.55000,0.00513
10.57500,0.00634
10.60000,0.00738
10.62500,0.00808
10.65000,0.00826
10.67500,0.00827
10.70000,0.00776
10.72500,0.00708
10.75000,0.00588
10.77500,0.00451
10.80000,0.00297
10.82500,0.00125
10.85000,-6.44097E-4
10.87500,-0.00236
