"Time (s) Run #1","Position (m) Run #1"
0.000,1.76837E-4
0.025,0.00000
0.050,0.00000
0.075,0.00000
0.100,0.00000
0.125,0.00000
0.150,0.00000
0.175,0.00000
0.200,0.00000
0.225,0.00000
0.250,0.00000
0.275,0.00000
0.300,0.00000
0.325,0.00000
0.350,0.00000
0.375,0.00000
0.400,0.00000
0.425,0.00000
0.450,0.00000
0.475,0.00000
0.500,0.00000
0.525,0.00000
0.550,0.00000
0.575,0.00000
0.600,0.00000
0.625,0.00000
0.650,0.00000
0.675,0.00000
0.700,0.00000
0.725,0.00000
0.750,0.00000
0.775,0.00000
0.800,0.00000
0.825,0.00000
0.850,0.00000
0.875,0.00000
0.900,0.00000
0.925,4.83330E-6
0.950,-1.67170E-4
0.975,-3.39174E-4
1.000,-5.06354E-4
1.025,-8.64816E-4
1.050,-6.92819E-4
1.075,-5.30468E-4
1.100,-1.93313E-5
1.125,6.68614E-4
1.150,0.00137
1.175,0.00156
1.200,0.00122
1.225,5.45065E-4
1.250,-4.87059E-4
1.275,-0.00153
1.300,-0.00224
1.325,-0.00209
1.350,-0.00124
1.375,1.33313E-4
1.400,0.00151
1.425,0.00275
1.450,0.00294
1.475,0.00228
1.500,7.41328E-4
1.525,-0.00116
1.550,-0.00273
1.575,-0.00362
1.600,-0.00332
1.625,-0.00161
1.650,4.53051E-4
1.675,0.00271
1.700,0.00413
1.725,0.00417
1.750,0.00282
1.775,4.16623E-4
1.800,-0.00218
1.825,-0.00411
1.850,-0.00484
1.875,-0.00402
1.900,-0.00180
1.925,0.00113
1.950,0.00391
1.975,0.00551
2.000,0.00522
2.025,0.00318
2.050,9.18657E-5
2.075,-0.00321
2.100,-0.00549
2.125,-0.00606
2.150,-0.00473
2.175,-0.00165
2.200,0.00215
2.225,0.00529
2.250,0.00673
2.275,0.00593
2.300,0.00320
2.325,-5.81926E-4
2.350,-0.00441
2.375,-0.00670
2.400,-0.00694
2.425,-0.00475
2.450,-9.80340E-4
2.475,0.00335
2.500,0.00668
2.525,0.00778
2.550,0.00630
2.575,0.00271
2.600,-0.00178
2.625,-0.00579
2.650,-0.00793
2.675,-0.00748
2.700,-0.00460
2.725,-1.30426E-4
2.750,0.00455
2.775,0.00790
2.800,0.00849
2.825,0.00649
2.850,0.00221
2.875,-0.00281
2.900,-0.00700
2.925,-0.00898
2.950,-0.00784
2.975,-0.00427
