"Time (s) Run #1","Position (m) Run #1"
0.000,7.07403E-4
0.025,0.00000
0.050,4.83674E-6
0.075,-1.72000E-4
0.100,-1.72000E-4
0.125,-1.72000E-4
0.150,-1.72000E-4
0.175,-1.72000E-4
0.200,-1.72000E-4
0.225,-1.72000E-4
0.250,-1.72000E-4
0.275,-1.72000E-4
0.300,-1.72000E-4
0.325,-1.72000E-4
0.350,-1.72000E-4
0.375,-1.72000E-4
0.400,-1.72000E-4
0.425,-1.72000E-4
0.450,-1.72000E-4
0.475,-1.72000E-4
0.500,-1.72000E-4
0.525,-1.72000E-4
0.550,-1.72000E-4
0.575,-1.72000E-4
0.600,-1.72000E-4
0.625,-1.72000E-4
0.650,-1.72000E-4
0.675,-1.72000E-4
0.700,-1.72000E-4
0.725,-1.72000E-4
0.750,-1.72000E-4
0.775,-1.72000E-4
0.800,-1.72000E-4
0.825,-1.72000E-4
0.850,-1.72000E-4
0.875,-1.67167E-4
0.900,-3.39170E-4
0.925,-5.06347E-4
0.950,-8.60000E-4
0.975,-8.69638E-4
1.000,-5.30478E-4
1.025,-1.93450E-5
1.050,6.73450E-4
1.075,0.00120
1.100,0.00139
1.125,8.89127E-4
1.150,-1.42997E-4
1.175,-0.00118
1.200,-0.00206
1.225,-0.00208
1.250,-0.00141
1.275,-2.15491E-4
1.300,0.00135
1.325,0.00241
1.350,0.00243
1.375,0.00159
1.400,5.32147E-5
1.425,-0.00186
1.450,-0.00292
1.475,-0.00312
1.500,-0.00212
1.525,-2.29984E-4
1.550,0.00185
1.575,0.00327
1.600,0.00330
1.625,0.00212
1.650,6.28927E-5
1.675,-0.00219
1.700,-0.00378
1.725,-0.00382
1.750,-0.00247
1.775,-2.39646E-4
1.800,0.00219
1.825,0.00378
1.850,0.00383
1.875,0.00230
1.900,-1.04316E-4
1.925,-0.00254
1.950,-0.00396
1.975,-0.00400
2.000,-0.00248
2.025,-6.76940E-5
2.050,0.00237
2.075,0.00378
2.100,0.00383
2.125,0.00213
2.150,-2.81197E-4
2.175,-0.00254
2.200,-0.00396
2.225,-0.00383
2.250,-0.00230
2.275,1.09095E-4
2.300,0.00237
2.325,0.00362
2.350,0.00331
2.375,0.00179
2.400,-6.34937E-4
2.425,-0.00255
2.450,-0.00363
2.475,-0.00314
2.500,-0.00161
2.525,6.39506E-4
2.550,0.00239
2.575,0.00312
2.600,0.00245
2.625,9.13404E-4
2.650,-9.93466E-4
2.675,-0.00239
2.700,-0.00294
2.725,-0.00228
2.750,-7.31398E-4
2.775,8.26028E-4
2.800,0.00206
2.825,0.00226
2.850,0.00141
2.875,3.86993E-5
2.900,-0.00136
2.925,-0.00207
2.950,-0.00192
2.975,-0.00107
3.000,1.42963E-4
3.025,0.00119
3.050,0.00156
3.075,0.00123
3.100,2.01044E-4
3.125,-8.40721E-4
3.150,-0.00155
3.175,-0.00157
3.200,-8.88913E-4
3.225,1.47802E-4
3.250,0.00102
3.275,0.00139
3.300,0.00106
3.325,2.01044E-4
3.350,-8.40721E-4
3.375,-0.00155
3.400,-0.00157
3.425,-8.88913E-4
3.450,1.42963E-4
3.475,0.00119
3.500,0.00173
3.525,0.00141
3.550,3.77909E-4
3.575,-8.31080E-4
3.600,-0.00189
3.625,-0.00208
3.650,-0.00159
3.675,-2.10659E-4
3.700,0.00118
3.725,0.00206
3.750,0.00227
3.775,0.00124
3.800,-1.28493E-4
3.825,-0.00170
3.850,-0.00258
3.875,-0.00244
3.900,-0.00142
3.925,3.00416E-4
3.950,0.00187
3.975,0.00277
4.000,0.00227
4.025,0.00109
4.050,-8.16617E-4
4.075,-0.00239
4.100,-0.00312
4.125,-0.00245
4.150,-0.00109
4.175,9.88292E-4
4.200,0.00257
4.225,0.00294
4.250,0.00228
4.275,5.69328E-4
4.300,-0.00134
4.325,-0.00274
4.350,-0.00312
4.375,-0.00228
4.400,-5.73902E-4
4.425,0.00151
4.450,0.00275
4.475,0.00295
4.500,0.00195
4.525,5.32147E-5
4.550,-0.00186
4.575,-0.00292
4.600,-0.00296
4.625,-0.00177
4.650,1.23609E-4
4.675,0.00186
4.700,0.00293
4.725,0.00262
4.750,0.00126
4.775,-6.44586E-4
4.800,-0.00222
4.825,-0.00294
4.850,-0.00245
4.875,-0.00108
4.900,6.44354E-4
4.925,0.00223
4.950,0.00260
4.975,0.00193
5.000,5.64479E-4
5.025,-0.00117
5.050,-0.00240
5.075,-0.00260
5.100,-0.00176
5.125,-2.15491E-4
5.150,0.00135
5.175,0.00224
5.200,0.00209
5.225,0.00107
5.250,-3.05356E-4
5.275,-0.00170
5.300,-0.00242
5.325,-0.00210
5.350,-8.98549E-4
5.375,4.82076E-4
5.400,0.00171
5.425,0.00208
5.450,0.00159
5.475,2.10727E-4
5.500,-0.00118
5.525,-0.00206
5.550,-0.00209
5.575,-0.00124
